6.778	-0.69901	-156.33016
6.788	-0.69901	-157.27376
6.798	-0.69899	-159.76291
6.808	-0.69899	-156.83823
6.818	-0.69898	-155.47239
6.828	-0.69901	-156.22828
6.838	-0.69897	-157.19657
6.848	-0.69902	-155.56495
6.858	-0.69897	-155.77284
6.868	-0.69896	-154.87061
6.878	-0.69903	-155.23956
6.888	-0.69898	-153.28966
6.898	-0.69901	-151.33584
6.908	-0.69899	-152.36618
6.918	-0.69902	-153.2626
6.928	-0.699	-156.04688
6.938	-0.699	-155.98611
6.948	-0.69903	-155.9475
6.958	-0.69901	-154.68072
6.968	-0.699	-154.41543
6.978	-0.69899	-154.1254
6.988	-0.699	-153.86306
6.998	-0.69897	-156.73983
7.008	-0.69903	-159.61214
7.018	-0.69902	-157.66147
7.028	-0.69899	-157.04526
7.038	-0.69903	-154.51074
7.048	-0.699	-155.02214
7.058	-0.69901	-152.16831
7.068	-0.69902	-156.32233
7.078	-0.69901	-158.4127
7.088	-0.69904	-156.71716
7.098	-0.69899	-152.44676
7.108	-0.69905	-152.15403
7.118	-0.69902	-153.19078
7.128	-0.69901	-152.12413
7.138	-0.69899	-158.20457
7.148	-0.69901	-157.22098
7.158	-0.69901	-157.24082
7.168	-0.69894	-158.22037
7.178	-0.69901	-157.57047
7.188	-0.699	-158.19134
7.198	-0.699	-155.31725
7.208	-0.69903	-157.45204
7.218	-0.69898	-156.48018
7.228	-0.69899	-157.06371
7.238	-0.69903	-157.94527
7.248	-0.69897	-156.95105
7.258	-0.69902	-154.86438
7.268	-0.69899	-154.71525
7.278	-0.69898	-152.81739
7.288	-0.69901	-155.52793
7.298	-0.69898	-157.63941
7.308	-0.69895	-158.37024
7.318	-0.69901	-154.58014
7.328	-0.69901	-157.32336
7.338	-0.69899	-156.40234
7.348	-0.69904	-153.54509
7.358	-0.69903	-152.36434
7.368	-0.69901	-151.65199
7.378	-0.69897	-154.45313
7.388	-0.69904	-155.62917
7.398	-0.69901	-158.10174
7.408	-0.69902	-155.25137
7.418	-0.69903	-155.97115
7.428	-0.69898	-156.63581
7.438	-0.69901	-155.57562
7.448	-0.69902	-153.13063
7.458	-0.69904	-152.98966
7.468	-0.699	-156.30356
